corpus,split,song_id,mix_path,midi_path,n_stems,duration_sec
slakh,train,Track00887,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00887/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00887/all_src.mid,8,400.9157369614513
slakh,train,Track00888,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00888/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00888/all_src.mid,8,401.2756462585034
slakh,train,Track00889,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00889/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00889/all_src.mid,5,273.65877551020407
slakh,train,Track00890,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00890/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00890/all_src.mid,11,284.3283446712018
slakh,train,Track00891,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00891/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00891/all_src.mid,8,269.4095238095238
slakh,train,Track00892,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00892/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00892/all_src.mid,10,304.5180952380952
slakh,train,Track00893,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00893/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00893/all_src.mid,12,246.68879818594104
slakh,train,Track00894,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00894/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00894/all_src.mid,13,468.21877551020407
slakh,train,Track00896,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00896/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00896/all_src.mid,8,339.7543764172336
slakh,train,Track00897,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00897/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00897/all_src.mid,15,279.05741496598637
slakh,train,Track00898,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00898/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00898/all_src.mid,11,358.5277097505669
slakh,train,Track00900,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00900/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00900/all_src.mid,10,264.3591836734694
slakh,train,Track00901,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00901/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00901/all_src.mid,10,233.97587301587302
slakh,train,Track00902,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00902/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00902/all_src.mid,11,191.3208163265306
slakh,train,Track00903,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00903/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00903/all_src.mid,5,243.64698412698414
slakh,train,Track00904,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00904/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00904/all_src.mid,10,270.7795011337868
slakh,train,Track00905,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00905/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00905/all_src.mid,10,182.5901133786848
slakh,train,Track00906,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00906/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00906/all_src.mid,6,226.05786848072563
slakh,train,Track00907,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00907/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00907/all_src.mid,10,226.29006802721088
slakh,train,Track00908,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00908/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00908/all_src.mid,7,295.50875283446715
slakh,train,Track00909,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00909/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00909/all_src.mid,9,258.92571428571426
slakh,train,Track00910,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00910/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00910/all_src.mid,8,347.9045804988662
slakh,train,Track00911,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00911/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00911/all_src.mid,10,236.26303854875283
slakh,train,Track00912,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00912/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00912/all_src.mid,12,336.58485260770976
slakh,train,Track00913,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00913/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00913/all_src.mid,8,206.4021768707483
slakh,train,Track00914,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00914/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00914/all_src.mid,8,250.10213151927437
slakh,train,Track00915,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00915/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00915/all_src.mid,7,235.67092970521543
slakh,train,Track00917,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00917/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00917/all_src.mid,8,305.0057142857143
slakh,train,Track00918,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00918/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00918/all_src.mid,9,188.07002267573696
slakh,train,Track00920,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00920/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00920/all_src.mid,14,185.9453968253968
slakh,train,Track00921,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00921/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00921/all_src.mid,13,226.90539682539682
slakh,train,Track00922,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00922/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00922/all_src.mid,7,253.37614512471654
slakh,train,Track00923,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00923/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00923/all_src.mid,12,298.8059863945578
slakh,train,Track00924,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00924/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00924/all_src.mid,6,310.729433106576
slakh,train,Track00926,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00926/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00926/all_src.mid,7,262.5015873015873
slakh,train,Track00927,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00927/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00927/all_src.mid,14,287.3469387755102
slakh,train,Track00928,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00928/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00928/all_src.mid,10,214.7613605442177
slakh,train,Track00929,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00929/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00929/all_src.mid,15,394.66956916099775
slakh,train,Track00930,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00930/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00930/all_src.mid,17,348.2877097505669
slakh,train,Track00931,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00931/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00931/all_src.mid,9,206.5298866213152
slakh,train,Track00932,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00932/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00932/all_src.mid,11,258.9953741496599
slakh,train,Track00936,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00936/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00936/all_src.mid,11,299.5258049886621
slakh,train,Track00937,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00937/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00937/all_src.mid,14,223.88680272108843
slakh,train,Track00938,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00938/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00938/all_src.mid,7,170.89886621315193
slakh,train,Track00939,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00939/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00939/all_src.mid,14,446.9260770975057
slakh,train,Track00940,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00940/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00940/all_src.mid,13,162.92281179138322
slakh,train,Track00941,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00941/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00941/all_src.mid,14,280.5899319727891
slakh,train,Track00943,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00943/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00943/all_src.mid,12,419.1550113378685
slakh,train,Track00944,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00944/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00944/all_src.mid,11,296.72780045351476
slakh,train,Track00945,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00945/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00945/all_src.mid,8,344.6073469387755
slakh,train,Track00946,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00946/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00946/all_src.mid,10,149.8964172335601
slakh,train,Track00947,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00947/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00947/all_src.mid,12,171.01496598639457
slakh,train,Track00948,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00948/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00948/all_src.mid,9,167.09079365079364
slakh,train,Track00949,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00949/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00949/all_src.mid,11,257.24226757369615
slakh,train,Track00950,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00950/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00950/all_src.mid,11,240.40780045351474
slakh,train,Track00951,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00951/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00951/all_src.mid,11,263.6277551020408
slakh,train,Track00952,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00952/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00952/all_src.mid,11,241.56879818594103
slakh,train,Track00953,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00953/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00953/all_src.mid,11,282.23854875283445
slakh,train,Track00954,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00954/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00954/all_src.mid,10,170.31836734693877
slakh,train,Track00955,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00955/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00955/all_src.mid,14,230.8063492063492
slakh,train,Track00957,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00957/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00957/all_src.mid,11,269.6068934240363
slakh,train,Track00958,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00958/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00958/all_src.mid,12,299.212335600907
slakh,train,Track00959,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00959/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00959/all_src.mid,9,211.98657596371882
slakh,train,Track00963,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00963/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00963/all_src.mid,9,302.741768707483
slakh,train,Track00965,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00965/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00965/all_src.mid,14,446.9260770975057
slakh,train,Track00966,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00966/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00966/all_src.mid,14,296.4956009070295
slakh,train,Track00967,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00967/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00967/all_src.mid,9,166.77732426303854
slakh,train,Track00968,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00968/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00968/all_src.mid,14,251.04253968253968
slakh,train,Track00970,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00970/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00970/all_src.mid,13,215.93396825396826
slakh,train,Track00971,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00971/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00971/all_src.mid,13,198.2635827664399
slakh,train,Track00972,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00972/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00972/all_src.mid,13,191.90131519274377
slakh,train,Track00973,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00973/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00973/all_src.mid,7,265.45052154195014
slakh,train,Track00974,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00974/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00974/all_src.mid,7,228.93714285714285
slakh,train,Track00975,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00975/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00975/all_src.mid,7,325.71791383219954
slakh,train,Track00976,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00976/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00976/all_src.mid,15,251.1934693877551
slakh,train,Track00977,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00977/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00977/all_src.mid,15,236.21659863945578
slakh,train,Track00978,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00978/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00978/all_src.mid,8,208.84027210884355
slakh,train,Track00979,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00979/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00979/all_src.mid,11,309.8702947845805
slakh,train,Track00980,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00980/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00980/all_src.mid,11,127.62848072562359
slakh,train,Track00983,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00983/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00983/all_src.mid,15,266.59990929705214
slakh,train,Track00984,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00984/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00984/all_src.mid,10,322.31619047619046
slakh,train,Track00985,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00985/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00985/all_src.mid,9,307.81532879818593
slakh,train,Track00986,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00986/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00986/all_src.mid,9,197.92689342403628
slakh,train,Track00987,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00987/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00987/all_src.mid,14,180.01269841269843
slakh,train,Track00988,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00988/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00988/all_src.mid,9,259.7384126984127
slakh,train,Track00989,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00989/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00989/all_src.mid,15,285.90730158730156
slakh,train,Track00991,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00991/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00991/all_src.mid,11,228.15927437641724
slakh,train,Track00992,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00992/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00992/all_src.mid,13,280.99628117913835
slakh,train,Track00993,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00993/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00993/all_src.mid,12,182.48562358276644
slakh,train,Track00994,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00994/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00994/all_src.mid,15,415.54430839002265
slakh,train,Track00995,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00995/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00995/all_src.mid,6,180.00108843537416
slakh,train,Track00996,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00996/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00996/all_src.mid,9,216.27065759637188
slakh,train,Track00998,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00998/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00998/all_src.mid,7,357.8427210884354
slakh,train,Track00999,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00999/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00999/all_src.mid,12,296.5420408163265
slakh,train,Track01001,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01001/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01001/all_src.mid,5,39.43909297052154
slakh,train,Track01002,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01002/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01002/all_src.mid,10,277.1649886621315
slakh,train,Track01003,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01003/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01003/all_src.mid,11,219.01061224489797
slakh,train,Track01004,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01004/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01004/all_src.mid,6,155.00480725623584
slakh,train,Track01005,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01005/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01005/all_src.mid,14,269.5024036281179
slakh,train,Track01006,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01006/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01006/all_src.mid,9,368.40780045351477
slakh,train,Track01007,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01007/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01007/all_src.mid,12,273.19437641723357
slakh,train,Track01008,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01008/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01008/all_src.mid,11,192.08707482993196
slakh,train,Track01009,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01009/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01009/all_src.mid,12,242.98521541950115
slakh,train,Track01010,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01010/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01010/all_src.mid,13,232.7568253968254
slakh,train,Track01012,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01012/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01012/all_src.mid,6,174.56761904761905
slakh,train,Track01013,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01013/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01013/all_src.mid,7,195.442358276644
slakh,train,Track01014,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01014/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01014/all_src.mid,11,269.71138321995466
slakh,train,Track01015,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01015/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01015/all_src.mid,7,201.71174603174603
slakh,train,Track01016,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01016/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01016/all_src.mid,7,263.1285260770975
slakh,train,Track01017,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01017/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01017/all_src.mid,7,212.85732426303855
slakh,train,Track01018,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01018/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01018/all_src.mid,15,190.92607709750567
slakh,train,Track01019,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01019/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01019/all_src.mid,9,229.72662131519274
slakh,train,Track01021,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01021/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01021/all_src.mid,12,325.59020408163263
slakh,train,Track01022,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01022/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01022/all_src.mid,13,238.48054421768708
slakh,train,Track01023,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01023/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01023/all_src.mid,9,226.4409977324263
slakh,train,Track01024,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01024/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01024/all_src.mid,14,244.79637188208616
slakh,train,Track01025,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01025/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01025/all_src.mid,11,253.02784580498866
slakh,train,Track01026,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01026/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01026/all_src.mid,11,207.7837641723356
slakh,train,Track01027,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01027/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01027/all_src.mid,8,240.31492063492064
slakh,train,Track01029,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01029/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01029/all_src.mid,10,234.12680272108844
slakh,train,Track01030,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01030/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01030/all_src.mid,15,299.36326530612246
slakh,train,Track01031,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01031/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01031/all_src.mid,12,244.04172335600907
slakh,train,Track01032,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01032/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01032/all_src.mid,11,241.56879818594103
slakh,train,Track01033,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01033/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01033/all_src.mid,11,279.7191836734694
slakh,train,Track01034,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01034/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01034/all_src.mid,13,232.7568253968254
slakh,train,Track01035,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01035/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01035/all_src.mid,12,162.92281179138322
slakh,train,Track01036,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01036/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01036/all_src.mid,11,333.34566893424034
slakh,train,Track01037,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01037/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01037/all_src.mid,6,209.36272108843536
slakh,train,Track01038,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01038/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01038/all_src.mid,11,254.2120634920635
slakh,train,Track01039,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01039/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01039/all_src.mid,13,237.05251700680273
slakh,train,Track01040,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01040/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01040/all_src.mid,9,293.9530158730159
slakh,train,Track01041,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01041/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01041/all_src.mid,11,226.0926984126984
slakh,train,Track01042,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01042/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01042/all_src.mid,9,357.50603174603174
slakh,train,Track01043,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01043/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01043/all_src.mid,11,282.72616780045354
slakh,train,Track01044,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01044/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01044/all_src.mid,11,256.55727891156465
slakh,train,Track01045,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01045/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track01045/all_src.mid,12,249.80027210884353
